Status,Location,Machine,Product,Category,Transaction,TransDate,Type,RCoil,RPrice,RQty,MCoil,MPrice,MQty,LineTotal,TransTotal,Prcd Date,official_id
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15578023266,2024-08-25,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15578037859,2024-08-25,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Original,Food,15578155675,2024-08-25,Cash,164,4.0,1,164,4.0,1,4.0,4.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15581162810,2024-08-26,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15581529121,2024-08-26,Credit,139,2.0,1,139,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15582327454,2024-08-26,Credit,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,15582450444,2024-08-26,Cash,145,2.75,1,145,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15582465466,2024-08-26,Cash,120,2.5,1,120,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,15582831728,2024-08-26,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Cheddar Cheese,Food,15582834781,2024-08-26,Cash,161,3.0,1,161,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15585137282,2024-08-27,Cash,136,2.0,1,136,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15585138197,2024-08-27,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15585144098,2024-08-27,Cash,132,2.0,1,132,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15585213105,2024-08-27,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,TruBar - Cookie Dough,Food,15585493542,2024-08-27,Credit,138,2.5,1,138,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15585731401,2024-08-27,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15585764146,2024-08-27,Credit,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,15585911581,2024-08-27,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15586190142,2024-08-27,Credit,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Mini Chips Ahoy - Go Paks,,15586283593,2024-08-27,Cash,154,4.0,1,154,4.0,1,4.0,4.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15586286995,2024-08-27,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15586314095,2024-08-27,Credit,125,1.5,1,125,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15586432746,2024-08-27,Cash,157,3.0,1,157,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15586827743,2024-08-27,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15592432767,2024-08-29,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,TruBar - Daydreaming about Donuts,Food,15592435823,2024-08-29,Cash,134,2.5,1,134,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15592439137,2024-08-29,Cash,155,4.0,1,155,4.0,1,4.0,4.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,15592583526,2024-08-29,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,TruBar - Daydreaming about Donuts,Food,15592840915,2024-08-29,Credit,134,2.5,1,134,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,15592799997,2024-08-29,Credit,148,3.0,1,148,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15593288550,2024-08-29,Cash,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,TruBar - Cookie Dough,Food,15593776798,2024-08-29,Credit,138,2.5,1,138,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15593959782,2024-08-29,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,15593878487,2024-08-29,Cash,148,3.0,1,148,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,TruBar - Cookie Dough,Food,15593975045,2024-08-29,Cash,138,2.5,1,138,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Hungry Buddha - Chocolate Chip,Food,15594011577,2024-08-29,Cash,137,2.0,1,137,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15594169659,2024-08-29,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15594139112,2024-08-29,Credit,113,1.5,1,113,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,15594167799,2024-08-29,Cash,148,3.0,1,148,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15594268742,2024-08-29,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15594516229,2024-08-29,Credit,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15594547626,2024-08-29,Cash,165,3.0,1,165,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Water,15594672244,2024-08-29,Credit,147,2.75,1,147,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Water,15594758470,2024-08-29,Credit,147,2.75,1,147,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Cheddar,Food,15594834611,2024-08-29,Credit,114,2.5,2,114,2.5,2,5.0,5.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,15594972290,2024-08-29,Cash,148,3.0,1,148,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15594976498,2024-08-29,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15596571188,2024-08-30,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15597092382,2024-08-30,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,15597105189,2024-08-30,Credit,131,2.0,1,131,2.0,1,2.0,4.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Water,15597105189,2024-08-30,Credit,147,2.75,1,147,2.75,1,2.75,4.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,15597113737,2024-08-30,Credit,131,2.0,1,131,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,15597188080,2024-08-30,Cash,131,2.0,1,131,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,15597264601,2024-08-30,Cash,131,2.0,1,131,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15599134921,2024-08-30,Credit,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - Double Cheese,Food,15599293832,2024-08-30,Credit,124,1.5,1,124,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,RXBAR - Protein Bar - Chocolate Sea Salt,Food,15599401137,2024-08-30,Cash,135,2.0,1,135,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15599407301,2024-08-30,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15599639029,2024-08-30,Cash,130,2.0,1,130,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15599706333,2024-08-30,Cash,123,1.5,1,123,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15599749782,2024-08-30,Cash,155,4.0,1,155,4.0,1,4.0,4.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,BodyArmor LYTE - Strawberry Lemonade,Water,15599844284,2024-08-30,Credit,147,2.75,1,147,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15603201222,2024-08-31,Credit,122,2.0,1,122,2.0,1,2.0,6.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,15603201222,2024-08-31,Credit,131,2.0,1,131,2.0,1,2.0,6.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Hungry Buddha - Chocolate Chip,Food,15603201222,2024-08-31,Credit,137,2.0,1,137,2.0,1,2.0,6.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15603921383,2024-08-31,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15603986823,2024-08-31,Cash,165,3.0,1,165,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15603996139,2024-08-31,Cash,165,3.0,1,165,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15604209521,2024-08-31,Cash,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15604216048,2024-08-31,Cash,120,2.5,1,120,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15604238012,2024-08-31,Credit,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15604303462,2024-08-31,Credit,113,1.5,1,113,1.5,1,1.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15604303462,2024-08-31,Credit,122,2.0,1,122,2.0,1,2.0,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Food,15604324112,2024-08-31,Cash,111,1.5,1,111,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15604333555,2024-08-31,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15604344935,2024-08-31,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15604737316,2024-08-31,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15605224953,2024-08-31,Credit,158,2.5,2,158,2.5,2,5.0,5.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15605255463,2024-08-31,Credit,157,3.0,1,157,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15605787776,2024-08-31,Credit,155,4.0,1,155,4.0,1,4.0,4.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Mini Chips Ahoy,Food,15605811112,2024-08-31,Credit,152,4.0,1,152,4.0,1,4.0,4.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15607907600,2024-09-01,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,15608282996,2024-09-01,Credit,142,1.5,1,142,1.5,1,1.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Food,15608282996,2024-09-01,Credit,131,2.0,1,131,2.0,1,2.0,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,15608684375,2024-09-01,Credit,145,2.75,1,145,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15609356320,2024-09-01,Credit,136,2.0,1,136,2.0,1,2.0,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15609356320,2024-09-01,Credit,113,1.5,1,113,1.5,1,1.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15609441939,2024-09-01,Credit,136,2.0,1,136,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Hungry Buddha - Chocolate Chip,Food,15609464748,2024-09-01,Credit,137,2.0,1,137,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15609720958,2024-09-01,Cash,130,2.0,1,130,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15610160586,2024-09-01,Credit,136,2.0,1,136,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15611550247,2024-09-01,Credit,158,2.5,1,158,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15613676306,2024-09-02,Credit,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15613681342,2024-09-02,Credit,130,2.0,1,130,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,BodyArmor  LYTE - Blueberry Pomegranate,Non Carbonated,15615183188,2024-09-02,Credit,143,2.75,1,143,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15615284298,2024-09-02,Credit,146,3.5,1,146,3.5,1,3.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,BodyArmor  LYTE - Blueberry Pomegranate,Non Carbonated,15615298967,2024-09-02,Credit,143,2.75,1,143,2.75,1,2.75,2.75,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,TruBar - Daydreaming about Donuts,Food,15615304800,2024-09-02,Credit,134,2.5,1,134,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15615480597,2024-09-02,Credit,157,3.0,1,157,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,15616225978,2024-09-02,Credit,142,1.5,1,142,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15616448414,2024-09-02,Credit,157,3.0,1,157,3.0,1,3.0,3.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15630480797,2024-09-06,Credit,113,1.5,1,113,1.5,1,1.5,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15630480797,2024-09-06,Credit,122,2.0,1,122,2.0,1,2.0,3.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15630547578,2024-09-06,Credit,113,1.5,1,113,1.5,1,1.5,1.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15631184619,2024-09-06,Credit,120,2.5,1,120,2.5,1,2.5,2.5,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15631478412,2024-09-06,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/6/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15634223729,2024-09-07,Cash,157,3.0,1,157,3.0,1,3.0,3.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,15634689985,2024-09-07,Cash,148,3.0,1,148,3.0,1,3.0,3.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15635377940,2024-09-07,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15635379028,2024-09-07,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15635545689,2024-09-07,Credit,123,1.5,1,123,1.5,1,1.5,1.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15635729279,2024-09-07,Cash,146,3.5,1,146,3.5,1,3.5,3.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15636223930,2024-09-07,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Original,Food,15636632552,2024-09-07,Cash,112,1.5,1,112,1.5,1,1.5,1.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Keto Bar - Creamy Peanut Butter Chocolate,Food,15636668079,2024-09-07,Cash,136,2.0,1,136,2.0,1,2.0,2.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Mini Chips Ahoy - Go Paks,,15636672448,2024-09-07,Cash,154,4.0,1,154,4.0,1,4.0,4.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,CheezIt - Original,Food,15636676457,2024-09-07,Cash,121,1.5,1,121,1.5,1,1.5,1.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15636681418,2024-09-07,Cash,125,1.5,1,125,1.5,1,1.5,1.5,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Ice Breakers Ice Cubes - PepperMint,Food,15636726084,2024-09-07,Cash,162,5.0,1,162,5.0,1,5.0,5.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Cheddar Cheese,Food,15636730992,2024-09-07,Cash,161,3.0,1,161,3.0,1,3.0,3.0,9/7/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15638515298,2024-09-08,Credit,110,1.5,1,110,1.5,1,1.5,1.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15640087386,2024-09-08,Credit,141,2.0,1,141,2.0,1,2.0,2.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Carbonated,15640216398,2024-09-08,Credit,148,3.0,1,148,3.0,1,3.0,7.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Teddy Grahams - Go Paks,,15640216398,2024-09-08,Credit,156,4.0,1,156,4.0,1,4.0,7.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15641024338,2024-09-08,Cash,146,3.5,1,146,3.5,1,3.5,3.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15641031642,2024-09-08,Cash,158,2.5,1,158,2.5,1,2.5,2.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15641251832,2024-09-08,Credit,122,2.0,1,122,2.0,1,2.0,2.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15641254789,2024-09-08,Credit,113,1.5,1,113,1.5,1,1.5,1.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15641347827,2024-09-08,Credit,113,1.5,1,113,1.5,1,1.5,3.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15641347827,2024-09-08,Credit,122,2.0,1,122,2.0,1,2.0,3.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15641581662,2024-09-08,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15641589165,2024-09-08,Cash,165,3.0,1,165,3.0,1,3.0,3.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15641591824,2024-09-08,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Original,Food,15641593809,2024-09-08,Cash,164,4.0,1,164,4.0,1,4.0,4.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Cheddar Cheese,Food,15641705107,2024-09-08,Cash,161,3.0,1,161,3.0,1,3.0,3.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15641709539,2024-09-08,Cash,165,3.0,1,165,3.0,1,3.0,3.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Original,Food,15641714094,2024-09-08,Cash,164,4.0,1,164,4.0,1,4.0,4.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Sour Cream & Onion,Food,15641838813,2024-09-08,Cash,165,3.0,1,165,3.0,1,3.0,3.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15641847189,2024-09-08,Cash,141,2.0,1,141,2.0,1,2.0,2.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Oreo Mini - Go Paks,,15641864983,2024-09-08,Cash,155,4.0,1,155,4.0,1,4.0,4.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15641873390,2024-09-08,Cash,158,2.5,1,158,2.5,1,2.5,2.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15641889840,2024-09-08,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Food,15641903590,2024-09-08,Cash,110,1.5,1,110,1.5,1,1.5,1.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Lindens - Chocolate Chippers,Food,15642292680,2024-09-08,Cash,122,2.0,1,122,2.0,1,2.0,2.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Pringles - Cheddar Cheese,Food,15642335931,2024-09-08,Cash,161,3.0,1,161,3.0,1,3.0,3.0,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,SunChips Multigrain - Salsa,Food,15642580311,2024-09-08,Cash,113,1.5,1,113,1.5,1,1.5,1.5,9/8/2022,VM_038
Processed,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Carbonated,15644246210,2024-09-09,Cash,142,1.5,1,142,1.5,1,1.5,1.5,9/9/2022,VM_038
